"blurred_maskSize-3.jpg","33.259216","32.91168353232961","0.9354122802736234","0.909173434961862"
"blurred_maskSize-5.jpg","62.248988","30.189480654951282","0.8494949634146719","0.8348328052036371"
"blurred_maskSize-7.jpg","83.3585","28.921304697827107","0.7923288777956395","0.7805268039149373"
"blurred_maskSize-9.jpg","99.63264","28.14678722748578","0.7468698119886996","0.7385795810469776"
"blurred_maskSize-11.jpg","112.459192","27.62085402014658","0.7094537590153923","0.7052838761426963"
"blurred_maskSize-15.jpg","129.502408","27.008025169958934","0.6608462278674445","0.6609993336025254"
"blurred_maskSize-19.jpg","141.639816","26.618950069602935","0.6360428515022866","0.6286172851892475"
"blurred_maskSize-25.jpg","155.255964","26.220320687179026","0.6173763499901825","0.5931528469889262"
"blurred_maskSize-31.jpg","166.330744","25.921078307373175","0.6052581546202783","0.5639538592314814"
"blurred_maskSize-41.jpg","181.795632","25.534969166414022","0.5909941157802703","0.5224315708120018"
